route_id,agency_id,route_short_name,route_name,route_desc,route_type,route_url,route_color,route_text_color,dummy,Frequency/Timings source,Frequency timings destination,Comments,route_long_name
411B ,BMTCB,,K R Puram -Bannerghatta National Park ,,3,,F53333,FFFFFF,1,,,,411B :K R Puram -Bannerghatta National Park 
411C ,BMTCB,,Banashankari -Varthur ,,3,,F53333,FFFFFF,1,,,,411C :Banashankari -Varthur 
411D ,BMTCB,,Marathahalli -Chandapura ,,3,,F53333,FFFFFF,1,,,,411D :Marathahalli -Chandapura 
411E ,BMTCB,,Banashankari -Vydehi Hospital ,,3,,F53333,FFFFFF,1,,,,411E :Banashankari -Vydehi Hospital 
411F ,BMTCB,,Minaznagar -Vydehi Hospital ,,3,,F53333,FFFFFF,1,,,,411F :Minaznagar -Vydehi Hospital 
411J,BMTCB,,Bannerghatta National Park -Naduvathi,,3,,F53333,FFFFFF,1,,,,411J:Bannerghatta National Park -Naduvathi
412,BMTCB,,Banashankari -Hennur ,,3,,F53333,FFFFFF,1,,,,412:Banashankari -Hennur 
414,BMTCB,,K. Narayanpura- Hampi Nagar,,3,,F53333,FFFFFF,1,,,,414: K.Narayanpura - Hampi nagar
415,BMTCB,,Shivajinagar -Vishwanatha Nagenahalli ,,3,,F53333,FFFFFF,1,,,,415:Shivajinagar -Vishwanatha Nagenahalli 
415B ,BMTCB,,Kempegowda Bus Station -Vishwanatha Nagenahalli ,,3,,F53333,FFFFFF,1,,,,415B :Kempegowda Bus Station -Vishwanatha Nagenahalli 
415C ,BMTCB,,Shivajinagar -HBR Layout 2nd Stage ,,3,,F53333,FFFFFF,1,,,,415C :Shivajinagar -HBR Layout 2nd Stage 
415D ,BMTCB,,K R Market -HBR Layout 2nd Stage BDA Park ,,3,,F53333,FFFFFF,1,,,,415D :K R Market -HBR Layout 2nd Stage BDA Park 
500,BMTCB,,Banashankari -Banashankari ,,3,,F53333,FFFFFF,1,,,,500:Banashankari -Banashankari 
500A ,BMTCB,,Banashankari -Hebbal ,,3,,F53333,FFFFFF,1,,,,500A :Banashankari -Hebbal 
500AA,BMTCB,,Yelahanka 5th phase- K.R.Puram,,3,,F53333,FFFFFF,1,,,,500AA:Yelahanka 5th phase- K.R.Puram
500B ,BMTCB,,Yeshwanthpur -Marathahalli ,,3,,F53333,FFFFFF,1,,,,500B :Yeshwanthpur -Marathahalli 
500C ,BMTCB,,Central Silk Board -K R Puram ,,3,,F53333,FFFFFF,1,,,Ordinary 500C runs on this route,500C :Central Silk Board -K R Puram 
500D ,BMTCB,,Central Silk Board -Hebbal ,,3,,F53333,FFFFFF,1,,,,500D :Central Silk Board -Hebbal 
500F ,BMTCB,,Central Silk Board -Kadugodi ,,3,,F53333,FFFFFF,1,,,,500F :Central Silk Board -Kadugodi 
500G ,BMTCB,,Central Silk Board -Central Silk Board ,,3,,F53333,FFFFFF,1,,,,500G :Central Silk Board -Central Silk Board 
500H ,BMTCB,,Chandapura -K R Puram ,,3,,F53333,FFFFFF,1,,,,500H :Chandapura -K R Puram 
500J ,BMTCB,,Chandapura -Yeshwanthpur Regulated Market ,,3,,F53333,FFFFFF,1,,,,500J :Chandapura -Yeshwanthpur Regulated Market 
500L,BMTCB,,Banashankari-Kalyan nagara,,3,,F53333,FFFFFF,1,,,,500L:Banashankari-Kalyan nagara
500M ,BMTCB,,MCTC Mysore Road Bus Station -Agara (Sarjapur Road) ,,3,,F53333,FFFFFF,1,,,,500M :MCTC Mysore Road Bus Station -Agara (Sarjapur Road) 
500N,BMTCB,,Banashankari-Tin factory,,3,,F53333,FFFFFF,1,,,,500N:Banashankari-Tin factory
500R,BMTCB,500R,Hebbal - Gunjur,,3,,F53333,FFFFFF,1,,,,500R: Hebbal- gunjur
500T,BMTCB,,Hebbal- Marathahalli,,3,,F53333,FFFFFF,1,,,,500T: Hebbal- Marathahalli
501,BMTCB,,Banashankari -Banashankari ,,3,,F53333,FFFFFF,1,,,,501:Banashankari -Banashankari 
501A ,BMTCB,,Banashankari -Hebbal ,,3,,F53333,FFFFFF,1,,,,501A :Banashankari -Hebbal 
501B,BMTCB,,Hebbal-Hebbal,"K.R.Puram,Marathahalli,Banashankari",3,,F53333,FFFFFF,1,,,,501B:Hebbal-Hebbal
501BA,BMTCB,,Hebbal-Hebbal,Opposite of 501B,3,,F53333,FFFFFF,1,,,,501BA:Hebbal-Hebbal
501C ,BMTCB,,Hebbal -Kengeri ,,3,,F53333,FFFFFF,1,,,,501C :Hebbal -Kengeri 
501G ,BMTCB,,Agara (Sarjapur Road) -Agara (Sarjapur Road) ,,3,,F53333,FFFFFF,1,,,,501G :Agara (Sarjapur Road) -Agara (Sarjapur Road) 
501N,BMTCB,,Banashankari- Jalahalli Village,,3,,F53333,FFFFFF,1,,,,501N:Banashankari- Jalahalli Village
502,BMTCB,,Kengeri Satellite Town - Kadugodi,,3,,F53333,FFFFFF,1,,,,502:Kengeri Satellite Town - Kadugodi
502A ,BMTCB,,Kengeri Satellite Town -Marathahalli ,,3,,F53333,FFFFFF,1,,,,502A :Kengeri Satellite Town -Marathahalli 
502C ,BMTCB,,Banashankari -Marathahalli Bridge ,,3,,F53333,FFFFFF,1,,,,502C :Banashankari -Marathahalli Bridge 
502D ,BMTCB,,Kengeri -Kalyananagar ,,3,,F53333,FFFFFF,1,,,,502D :Kengeri -Kalyananagar 
502E ,BMTCB,,Kottigepalya -Hebbal ,,3,,F53333,FFFFFF,1,,,,502E :Kottigepalya -Hebbal 
502F,BMTCB,,Jalahalli cross-Kengeri,,3,,F53333,FFFFFF,1,,,,502F:Jalahalli cross-Kengeri
502H,BMTCB,,Chikkabanavara-Kengeri,,3,,F53333,FFFFFF,1,,,,502H:Chikkabanavara-Kengeri
502M,BMTCB,,Chikkalasandra-K.R.Puram,,3,,F53333,FFFFFF,1,,,,502M:Chikkalasandra-K.R.Puram
503,BMTCB,,Vidyaranyapura -Marathahalli Bridge ,,3,,F53333,FFFFFF,1,,,,503:Vidyaranyapura -Marathahalli Bridge 
504,BMTCB,,K R Puram Railway Station -K R Puram Railway Station ,,3,,F53333,FFFFFF,1,,,,504:K R Puram Railway Station -K R Puram Railway Station 
504A,BMTCB,,K.R.Puram Rly station- K.R>Puram Rly station,,3,,F53333,FFFFFF,1,,,,504A:K.R.Puram Rly station- K.R>Puram Rly station
504E,BMTCB,,K.R.Puram Rly station- K.R>Puram Rly station,"Hope farm , Kundalahalli gate,Marathahalli,BTP",3,,F53333,FFFFFF,1,,,,504E:K.R.Puram Rly station- K.R>Puram Rly station
504F,BMTCB,,K.R.Puram Rly station- K.R>Puram Rly station,Opposite of 504E,3,,F53333,FFFFFF,1,,,,504F:K.R.Puram Rly station- K.R>Puram Rly station
600,BMTCB,,Banashankari -Banashankari ,,3,,F53333,FFFFFF,1,,,,600:Banashankari -Banashankari 
600A ,BMTCB,,MCTC -Chandapura ,,3,,F53333,FFFFFF,1,,,,600A :MCTC -Chandapura 
600C ,BMTCB,,Banashankari -Chandapura ,,3,,F53333,FFFFFF,1,,,,600C :Banashankari -Chandapura 
600D ,BMTCB,,Minaznagar -Shikaripalya ,,3,,F53333,FFFFFF,1,,,,600D :Minaznagar -Shikaripalya 
600F,BMTCB,,Banashankari-Attibelle,,3,,F53333,FFFFFF,1,,,,600F:Banashankari-Attibelle
600FA,BMTCB,,Banashankari-Electronic city-Jigani,,3,,F53333,FFFFFF,1,,,,600FA:Banashankari-Electronic city-Jigani
600FB,BMTCB,,AGS layout-Electronic city,,3,,F53333,FFFFFF,1,,,,600FB:AGS layout-Electronic city
600G,BMTCB,,Kumaraswamy layout 2nd stage-Electronic city,,3,,F53333,FFFFFF,1,,,,600G:Kumaraswamy layout 2nd stage-Electronic city
601,BMTCB,,Banashankari -Banashankari ,,3,,F53333,FFFFFF,1,,,,601:Banashankari -Banashankari 
AS1,BMTCB,,Banashankari-Avalahalli,,3,,F53333,FFFFFF,1,,,These buses are single seaters and minimum fare is Rs.2/-,AS1:Banashankari-Avalahalli
AS14,BMTCB,,Banashankari- Talaghattapura,,3,,F53333,FFFFFF,1,,,,AS14:Banashankari- Talaghattapura
AS15,BMTCB,,Jayanagar-Bytarayanadoddi,,3,,F53333,FFFFFF,1,,,,AS15:Jayanagar-Bytarayanadoddi
AS11 ,BMTCB,,St John's Hospital -Chandapura ,,3,,F53333,FFFFFF,1,,,,AS11 :St John's Hospital -Chandapura 
B2 ,BMTCB,,Peenya 2nd Stage -Electronic City ,,3,,F53333,FFFFFF,1,,,,B2 :Peenya 2nd Stage -Electronic City 
BIAS1 ,BMTCB,,Gottigere -Bangalore International Airport ,,3,,F53333,FFFFFF,1,,,,BIAS1 :Gottigere -Bangalore International Airport 
BIAS4 ,BMTCB,,HAL Main Gate -Bangalore International Airport ,,3,,F53333,FFFFFF,1,,,,BIAS4 :HAL Main Gate -Bangalore International Airport 
BIAS5 ,BMTCB,,J P Nagar 6th Phase -Bangalore International Airport ,,3,,F53333,FFFFFF,1,,,,BIAS5 :J P Nagar 6th Phase -Bangalore International Airport 
BIAS6 ,BMTCB,,Kadugodi -Bangalore International Airport ,,3,,F53333,FFFFFF,1,,,,BIAS6 :Kadugodi -Bangalore International Airport 
BIAS7 ,BMTCB,,HSR Layout BDA Complex -Bangalore International Airport ,,3,,F53333,FFFFFF,1,,,,BIAS7 :HSR Layout BDA Complex -Bangalore International Airport 
BIAS7A ,BMTCB,,HSR Layout BDA Complex -Bangalore International Airport ,,3,,F53333,FFFFFF,1,,,,BIAS7A :HSR Layout BDA Complex -Bangalore International Airport 
BIAS8 ,BMTCB,,Electronic City -Bangalore International Airport ,,3,,F53333,FFFFFF,1,,,,BIAS8 :Electronic City -Bangalore International Airport 
BIAS8A ,BMTCB,,Kuvempunagar (BTM Layout) -Bangalore International Airport ,,3,,F53333,FFFFFF,1,,,,BIAS8A :Kuvempunagar (BTM Layout) -Bangalore International Airport 
BIAS9 ,BMTCB,,Kempegowda Bus Station -Bangalore International Airport ,,3,,F53333,FFFFFF,1,,,,BIAS9 :Kempegowda Bus Station -Bangalore International Airport 
BIAS10 ,BMTCB,,MCTC Mysore Road Bus Station -Bangalore International Airport ,,3,,F53333,FFFFFF,1,,,,BIAS10 :MCTC Mysore Road Bus Station -Bangalore International Airport 
BIAS11 ,BMTCB,,Chikkalasandra -Bangalore International Airport ,,3,,F53333,FFFFFF,1,,,,BIAS11 :Chikkalasandra -Bangalore International Airport 
BIAS12 ,BMTCB,,Kuvempunagar (BTM Layout) -Bangalore International Airport ,,3,,F53333,FFFFFF,1,,,,BIAS12 :Kuvempunagar (BTM Layout) -Bangalore International Airport 
C1,BMTCB,,Banashankari -Hebbal ,,3,,F53333,FFFFFF,1,,,Substituted by 500A,C1:Banashankari -Hebbal 
C2,BMTCB,,Banashankari-Hebbal,,3,,F53333,FFFFFF,1,,,Substituted by 501A,C2:Banashankari-Hebbal
C3,BMTCB,,Kengeri satellite Town-Kadugodi,,3,,F53333,FFFFFF,1,,,Substituted by 502,C3:Kengeri satellite Town-Kadugodi
FDR1,BMTCB,,Uttarahalli--Uttarahalli,"Chikkalasandra, Padmanabhanagar,Banashankari,Jayanagar, Kadirenhalli cross",3,,F53333,FFFFFF,1,,,,FDR1:Uttarahalli--Uttarahalli
FDR2,BMTCB,,Uttarahalli-Jayanagar-Uttarahalli,Opposite of FDR-1,3,,F53333,FFFFFF,1,,,,FDR2:Uttarahalli-Jayanagar-Uttarahalli
FDR4,BMTCB,,Chikkalasandra-Chikkalasandra,"Uttarahalli, Konanakunte cross, Gottigere,Jayanagar,Banashankari",3,,F53333,FFFFFF,1,,,,FDR4:Chikkalasandra-Chikkalasandra
FDR6,BMTCB,,Chikkalasandra- Chikkalasandra,"Konanakunte cross, Jambu savari dinne, Jayanagar",3,,F53333,FFFFFF,1,,,,FDR6:Chikkalasandra- Chikkalasandra
G1,BMTCB,,Trinity Circle -Kadugodi ,,3,,F53333,FFFFFF,1,,,,G1:Trinity Circle -Kadugodi 
G2,BMTCB,,Brigade Road Junction -Electronic City Wipro Gate ,,3,,F53333,FFFFFF,1,,,,G2:Brigade Road Junction -Electronic City Wipro Gate 
G3,BMTCB,,Mayo Hall -Sarjapur ,,3,,F53333,FFFFFF,1,,,,G3:Mayo Hall -Sarjapur 
G4,BMTCB,,Brigade Road Junction -Bannerghatta National Park ,,3,,F53333,FFFFFF,1,,,,G4:Brigade Road Junction -Bannerghatta National Park 
G5,BMTCB,,Corporation -Kaggalipura ,,3,,F53333,FFFFFF,1,,,,G5:Corporation -Kaggalipura 
G6,BMTCB,,Kengeri Housing Board Quarters -Shanthinagar Bus Station ,,3,,F53333,FFFFFF,1,,,,G6:Kengeri Housing Board Quarters -Shanthinagar Bus Station 
G7,BMTCB,,Kempegowda Bus Station -Gollarahatti ,,3,,F53333,FFFFFF,1,,,,G7:Kempegowda Bus Station -Gollarahatti 
G8,BMTCB,,Nelamangala -Parade Ground ,,3,,F53333,FFFFFF,1,,,,G8:Nelamangala -Parade Ground 
G9,BMTCB,,Yelahanka Satellite Town 5th Phase -Parade Ground ,,3,,F53333,FFFFFF,1,,,,G9:Yelahanka Satellite Town 5th Phase -Parade Ground 
G10,BMTCB,,Corporation -Ramakrishna Hegde Nagar ,,3,,F53333,FFFFFF,1,,,,G10:Corporation -Ramakrishna Hegde Nagar 
G11,BMTCB,,Bagalur -Indian Express/Balekundri Circle ,,3,,F53333,FFFFFF,1,,,,G11:Bagalur -Indian Express/Balekundri Circle 
G12,BMTCB,,Trinity Circle -K R Puram ,,3,,F53333,FFFFFF,1,,,,G12:Trinity Circle -K R Puram 
J1,BMTCB,,Kempegowda Bus Station -Padmanabhanagar ,,3,,F53333,FFFFFF,1,,,,J1:Kempegowda Bus Station -Padmanabhanagar 
J2,BMTCB,,Kempegowda Bus Station -J P Nagar 6th Phase ,,3,,F53333,FFFFFF,1,,,,J2:Kempegowda Bus Station -J P Nagar 6th Phase 
J3,BMTCB,,Kempegowda Bus Station -Kamalanagar BEML Layout ,,3,,F53333,FFFFFF,1,,,,J3:Kempegowda Bus Station -Kamalanagar BEML Layout 
J10,BMTCB,,Kempegowda Bus Station -Avalahalli BDA Park ,,3,,F53333,FFFFFF,1,,,,J10:Kempegowda Bus Station -Avalahalli BDA Park 
J13,BMTCB,,Kempegowda Bus Station -HAL Airport ,,3,,F53333,FFFFFF,1,,,,J13:Kempegowda Bus Station -HAL Airport 
J17,BMTCB,,Shivajinagar -Vijayanagar ,,3,,F53333,FFFFFF,1,,,,J17:Shivajinagar -Vijayanagar 
J18,BMTCB,,Kempegowda Bus Station -Jayanagar 9th Block ,,3,,F53333,FFFFFF,1,,,,J18:Kempegowda Bus Station -Jayanagar 9th Block 
J19,BMTCB,,Kempegowda Bus Station -BEML 5th Stage ,,3,,F53333,FFFFFF,1,,,,J19:Kempegowda Bus Station -BEML 5th Stage 
J21,BMTCB,,Banashankari -Mathikere ,,3,,F53333,FFFFFF,1,,,,J21:Banashankari -Mathikere 
J25G,BMTCB,,Kempegowda Bus Station -Kuvempunagar (BTM Layout) ,,3,,F53333,FFFFFF,1,,,,J25G:Kempegowda Bus Station -Kuvempunagar (BTM Layout) 
J43E,BMTCB,,Kempegowda Bus Station -Banashankari 3rd Stage 2nd Phase ,,3,,F53333,FFFFFF,1,,,,J43E:Kempegowda Bus Station -Banashankari 3rd Stage 2nd Phase 
J45E,BMTCB,,Kempegowda Bus Station -Chennammanakere Achkattu ,,3,,F53333,FFFFFF,1,,,,J45E:Kempegowda Bus Station -Chennammanakere Achkattu 
J45G,BMTCB,,Kempegowda Bus Station -Banashankari 3rd Stage 3rd Phase ,,3,,F53333,FFFFFF,1,,,,J45G:Kempegowda Bus Station -Banashankari 3rd Stage 3rd Phase 
J55,BMTCB,,K R Market -Jagajeevanramnagar ,,3,,F53333,FFFFFF,1,,,,J55:K R Market -Jagajeevanramnagar 
J61,BMTCB,,Kempegowda Bus Station -Vijayanagar ,,3,,F53333,FFFFFF,1,,,,J61:Kempegowda Bus Station -Vijayanagar 
J75,BMTCB,,Vijayanagar -Malleswaram 18th Cross ,,3,,F53333,FFFFFF,1,,,,J75:Vijayanagar -Malleswaram 18th Cross 
J80,BMTCB,,Kempegowda Bus Station -Mahalakshmi Layout ,,3,,F53333,FFFFFF,1,,,,J80:Kempegowda Bus Station -Mahalakshmi Layout 
J80A,BMTCB,,Kempegowda Bus Station -Nandini Layout ,,3,,F53333,FFFFFF,1,,,,J80A:Kempegowda Bus Station -Nandini Layout 
J87,BMTCB,,Kempegowda Bus Station -Hampinagar ,,3,,F53333,FFFFFF,1,,,,J87:Kempegowda Bus Station -Hampinagar 
J129,BMTCB,,Shivajinagar -Kempegowda Bus Station ,,3,,F53333,FFFFFF,1,,,,J129:Shivajinagar -Kempegowda Bus Station 
J138,BMTCB,,Kempegowda Bus Station -Jeevanabhimanagar ,,3,,F53333,FFFFFF,1,,,,J138:Kempegowda Bus Station -Jeevanabhimanagar 
J150,BMTCB,,Shivajinagar -K R Market ,,3,,F53333,FFFFFF,1,,,,J150:Shivajinagar -K R Market 
J166,BMTCB,,Shivajinagar -Koramangala ,,3,,F53333,FFFFFF,1,,,,J166:Shivajinagar -Koramangala 
J171,BMTCB,,Kempegowda Bus Station -Koramangala ,,3,,F53333,FFFFFF,1,,,,J171:Kempegowda Bus Station -Koramangala 
J201B,BMTCB,,Banashankari -Mayo Hall ,,3,,F53333,FFFFFF,1,,,,J201B:Banashankari -Mayo Hall 
J210V,BMTCB,,Banashankari -Banashankari ,,3,,F53333,FFFFFF,1,,,,J210V:Banashankari -Banashankari 
J215,BMTCB,,K R Market -Kothanur (Kanakapura Road) ,,3,,F53333,FFFFFF,1,,,,J215:K R Market -Kothanur (Kanakapura Road) 
J215J,BMTCB,,Kempegowda Bus Station -Kothanur (Kanakapura Road) ,,3,,F53333,FFFFFF,1,,,,J215J:Kempegowda Bus Station -Kothanur (Kanakapura Road) 
J222,BMTCB,,K R Market -Kengeri Satellite Town ,,3,,F53333,FFFFFF,1,,,,J222:K R Market -Kengeri Satellite Town 
J222A,BMTCB,,Kempegowda Bus Station -Kengeri Satellite Town ,,3,,F53333,FFFFFF,1,,,,J222A:Kempegowda Bus Station -Kengeri Satellite Town 
J238B,BMTCB,,Nrupathunganagar -Vijayanagar ,,3,,F53333,FFFFFF,1,,,,J238B:Nrupathunganagar -Vijayanagar 
J253J,BMTCB,,Kempegowda Bus Station -Hesaraghatta ,,3,,F53333,FFFFFF,1,,,,J253J:Kempegowda Bus Station -Hesaraghatta 
J290C,BMTCB,,Shivajinagar -Nagavara ,,3,,F53333,FFFFFF,1,,,,J290C:Shivajinagar -Nagavara 
J296B,BMTCB,,Kempegowda Bus Station -HBR Layout 5th Block ,,3,,F53333,FFFFFF,1,,,,J296B:Kempegowda Bus Station -HBR Layout 5th Block 
J314A,BMTCB,,Shivajinagar -DRDO Township 2nd Phase ,,3,,F53333,FFFFFF,1,,,,J314A:Shivajinagar -DRDO Township 2nd Phase 
J315,BMTCB,,Kempegowda Bus Station -K R Puram ,,3,,F53333,FFFFFF,1,,,,J315:Kempegowda Bus Station -K R Puram 
J319E,BMTCB,,Halasuru -Hope Farm ,,3,,F53333,FFFFFF,1,,,,J319E:Halasuru -Hope Farm 
J330,BMTCB,,Shivajinagar -Marathahalli ,,3,,F53333,FFFFFF,1,,,,J330:Shivajinagar -Marathahalli 
J335A,BMTCB,,Kempegowda Bus Station -Sathya Sai Hospital ,,3,,F53333,FFFFFF,1,,,,J335A:Kempegowda Bus Station -Sathya Sai Hospital 
J365,BMTCB,,Kempegowda Bus Station -Bannerghatta National Park ,,3,,F53333,FFFFFF,1,,,,J365:Kempegowda Bus Station -Bannerghatta National Park 
K1,BMTCB,,St. Johns Hospital - Yeshvantpur,,3,,F53333,FFFFFF,1,,,,K1:St. Johns Hospital - Yeshvantpur
K2,BMTCB,,Chikkamarenhalli-MCTC,,3,,F53333,FFFFFF,1,,,,K2:Chikkamarenhalli-MCTC
K3,BMTCB,,Basaveshwaranagar-Koramangla,,3,,F53333,FFFFFF,1,,,,K3:Basaveshwaranagar-Koramangla
MBS2 ,BMTCB,,Yelahanka Satellite Town -Marathahalli Bridge ,,3,,F53333,FFFFFF,1,,,,MBS2 :Yelahanka Satellite Town -Marathahalli Bridge 
MBS3 ,BMTCB,,Kamalanagar BEML Layout -K R Puram ,,3,,F53333,FFFFFF,1,,,,MBS3 :Kamalanagar BEML Layout -K R Puram 
MBS4 ,BMTCB,,Sunkadakatte -K R Puram ,,3,,F53333,FFFFFF,1,,,,MBS4 :Sunkadakatte -K R Puram 
MBS5 ,BMTCB,,Banashankari 3rd Stage 3rd Phase -Jalahalli Cross ,,3,,F53333,FFFFFF,1,,,,MBS5 :Banashankari 3rd Stage 3rd Phase -Jalahalli Cross 
MBS6 ,BMTCB,,Vidyaranyapura -C V Raman Nagar ,,3,,F53333,FFFFFF,1,,,,MBS6 :Vidyaranyapura -C V Raman Nagar 
MBS8 ,BMTCB,,Banashankari -Kalyananagar ,,3,,F53333,FFFFFF,1,,,,MBS8 :Banashankari -Kalyananagar 
MBS9 ,BMTCB,,ISRO Layout -Vidyaranyapura ,,3,,F53333,FFFFFF,1,,,,MBS9 :ISRO Layout -Vidyaranyapura 
MBS11 ,BMTCB,,Jambusavari Dinne -Vishwanatha Nagenahalli ,,3,,F53333,FFFFFF,1,,,,MBS11 :Jambusavari Dinne -Vishwanatha Nagenahalli 
MBS12 ,BMTCB,,Annapurneshwarinagar -Marathahalli ,,3,,F53333,FFFFFF,1,,,,MBS12 :Annapurneshwarinagar -Marathahalli 
MBS13 ,BMTCB,,MICO Shramajeevi Colony -Hennur Cross ,,3,,F53333,FFFFFF,1,,,,MBS13 :MICO Shramajeevi Colony -Hennur Cross 
MBS14 ,BMTCB,,J P Nagar 3rd Phase -Ramakrishna Hegde Nagar ,,3,,F53333,FFFFFF,1,,,,MBS14 :J P Nagar 3rd Phase -Ramakrishna Hegde Nagar 
MBS15 ,BMTCB,,Nagarabhavi Circle -Marathahalli ,,3,,F53333,FFFFFF,1,,,,MBS15 :Nagarabhavi Circle -Marathahalli 
MBS16 ,BMTCB,,Jalahalli Cross -Kasturinagar ,,3,,F53333,FFFFFF,1,,,,MBS16 :Jalahalli Cross -Kasturinagar 
MBS17 ,BMTCB,,Jalahalli Cross -Marathahalli ,,3,,F53333,FFFFFF,1,,,,MBS17 :Jalahalli Cross -Marathahalli 
MBS19 ,BMTCB,,Marathahalli -Hebbal ,,3,,F53333,FFFFFF,1,,,,MBS19 :Marathahalli -Hebbal 
MBS20 ,BMTCB,,Bhuvaneshwarinagar Mahalakshmi Temple (Katriguppe) -Laggere ,,3,,F53333,FFFFFF,1,,,,MBS20 :Bhuvaneshwarinagar Mahalakshmi Temple (Katriguppe) -Laggere 
MBS21 ,BMTCB,,Chandapura -MEI Layout (Bagalagunte) ,,3,,F53333,FFFFFF,1,,,,MBS21 :Chandapura -MEI Layout (Bagalagunte) 
MBS24,BMTCB,,Rajarajeshwarinagar -Kadugodi,,3,,F53333,FFFFFF,1,,,,MBS24:Rajarajeshwarinagar -Kadugodi
MBS25 ,BMTCB,,Electronic city-Kengeri shirke,,3,,F53333,FFFFFF,1,,,,MBS25 :Electronic city-Kengeri shirke
MP2,BMTCB,,Kempegowda Bus Station -J.P.Nagar 6th phase,Night Service,3,,F53333,FFFFFF,1,"12AM,4:45AM,  5:35AM ,10:45PM,","10PM,11:15Pm ,5:15AM",MP=Maropolo AC service,MP2:Kempegowda Bus Station -J.P.Nagar 6th phase
MP10,BMTCB,,Kempegowda Bus station-avalahalli BDA Park,,3,,F53333,FFFFFF,1,,,,MP10:Kempegowda Bus station-avalahalli BDA Park
MP15A,BMTCB,,K.R.Market-Padmanabhanagar,,3,,F53333,FFFFFF,1,,,,MP15A:K.R.Market-Padmanabhanagar
MP15E,BMTCB,,Kempegowda Bus station - Kumaraswamy layout,,3,,F53333,FFFFFF,1,,,,MP15E:Kempegowda Bus station - Kumaraswamy layout
MP45F,BMTCB,,Kempegowda Bus station-Chennamakere Achchukattu,,3,,F53333,FFFFFF,1,,,,MP45F:Kempegowda Bus station-Chennamakere Achchukattu
MP45G,BMTCB,,Kempegowda bus station-Kathriguppe,,3,,F53333,FFFFFF,1,,,,MP45G:Kempegowda bus station-Kathriguppe
MP60A,BMTCB,,Jayanagar 9th block- Vijayanagar,,3,,F53333,FFFFFF,1,,,,MP60A:Jayanagar 9th block- Vijayanagar
MP60E,BMTCB,,BTM Layout - Vijayanagar,,3,,F53333,FFFFFF,1,,,,MP60E:BTM Layout - Vijayanagar
MP61A,BMTCB,,Kempegowda Bus Station-chandra Layout,,3,,F53333,FFFFFF,1,,,,MP61A:Kempegowda Bus Station-chandra Layout
MP96,BMTCB,,Kempegowda bus station-Kempegowda Bus station,,3,,F53333,FFFFFF,1,,,,MP96:Kempegowda bus station-Kempegowda Bus station
MP 96A,BMTCB,,Kempegowda bus station-Kempegowda Bus station,,3,,F53333,FFFFFF,1,,,,MP 96A:Kempegowda bus station-Kempegowda Bus station
MP201RC,BMTCB,,Chikkalasandra-C.V.Raman nagar,,3,,F53333,FFFFFF,1,,,,MP201RC:Chikkalasandra-C.V.Raman nagar
MP210A,BMTCB,,ISRO Layout- Kempegowda bus station,,3,,F53333,FFFFFF,1,,,,MP210A:ISRO Layout- Kempegowda bus station
MP265,BMTCB,,Kempegowda Bus station - Kempegowda bus station,,3,,F53333,FFFFFF,1,,,,MP265:Kempegowda Bus station - Kempegowda bus station
MP265A,BMTCB,,Kempegowda Bus station- Kempegowda bus station,,3,,F53333,FFFFFF,1,,,,MP265A:Kempegowda Bus station- Kempegowda bus station
MP285M,BMTCB,,Cauvery Bhavan- Doddaballapura,,3,,F53333,FFFFFF,1,,,,MP285M:Cauvery Bhavan- Doddaballapura
MP290E,BMTCB,,Shivajinagar- Yelahanka Satellite Town,,3,,F53333,FFFFFF,1,,,,MP290E:Shivajinagar- Yelahanka Satellite Town
MP291D,BMTCB,,Shivajinagar -Yelahanka,,3,,F53333,FFFFFF,1,,,,MP291D:Shivajinagar -Yelahanka
MP317A,BMTCB,,Kempegowda Bus station- Hosakote,,3,,F53333,FFFFFF,1,,,,MP317A:Kempegowda Bus station- Hosakote
MP342F,BMTCB,,Kempegowda Bus station- Sarjapura,,3,,F53333,FFFFFF,1,Every 15 minutes once,,,MP342F:Kempegowda Bus station- Sarjapura
MP362B,BMTCB,,Ganganagar- Shivajinagar-Begur Vishwapriya layout,,3,,F53333,FFFFFF,1,,,,MP362B:Ganganagar- Shivajinagar-Begur Vishwapriya layout
MP362C,BMTCB,,Shivajinagar- Begur Vishwapriya Layout,,3,,F53333,FFFFFF,1,,,,MP362C:Shivajinagar- Begur Vishwapriya Layout
NLMF1,BMTCB,,Peenya 2nd stage- Hessarghatta,,3,,F53333,FFFFFF,1,,,,NLMF1:Peenya 2nd stage- Hessarghatta
NLMF2,BMTCB,,Govardhan- Chikkabanavara,,3,,F53333,FFFFFF,1,,,,NLMF2:Govardhan- Chikkabanavara
P3 ,BMTCB,,Kempegowda Bus Station -Kamalanagar BEML Layout ,,3,,F53333,FFFFFF,1,,,,P3 :Kempegowda Bus Station -Kamalanagar BEML Layout 
P7D ,BMTCB,,Banashankari -Jeevanabhimanagar ,,3,,F53333,FFFFFF,1,,,,P7D :Banashankari -Jeevanabhimanagar 
P9 ,BMTCB,,K R Market -BEML 5th Stage ,,3,,F53333,FFFFFF,1,,,,P9 :K R Market -BEML 5th Stage 
P13E ,BMTCB,,Shivajinagar -Banashankari 3rd Stage 2nd Phase ,,3,,F53333,FFFFFF,1,,,,P13E :Shivajinagar -Banashankari 3rd Stage 2nd Phase 
